Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_957,c_7,c_7,c_9,c_11,0.9815,0.05698677
model_958,c_2,c_1,m_1,c_4,0.9728,0.089367695
model_959,c_1,c_3,c_1,s,0.9804,0.0628461
model_960,c_5,m_2,c_9,m_2,0.969,0.1064522
model_961,c_5,c_10,c_12,m_3,0.9789,0.062263034
model_962,c_6,m_2,c_1,s,0.9706,0.096609406
model_963,c_6,m_3,c_9,c_9,0.9741,0.085254505
model_964,c_11,c_3,c_12,c_10,0.9796,0.062298797
model_965,c_1,m_3,s,-,0.9409,0.21255435
model_966,c_7,c_11,m_3,c_12,0.98,0.068933055
model_967,c_10,m_1,c_10,s,0.9658,0.114346385
model_968,c_3,c_8,c_6,m_3,0.9792,0.06440126
model_969,c_4,c_3,m_1,m_2,0.974,0.084995
model_970,c_9,c_7,c_6,c_8,0.9806,0.059777472
model_971,c_8,c_4,c_9,c_10,0.9811,0.059800655
model_972,c_9,c_10,c_1,m_3,0.9817,0.0603444
model_973,c_9,c_7,c_4,c_11,0.979,0.06325759
model_974,c_8,c_10,c_10,m_3,0.9799,0.060157992
model_975,c_3,c_11,m_3,m_3,0.9804,0.064566605
model_976,c_7,c_11,c_3,c_9,0.9797,0.06132094
model_977,c_8,c_9,c_1,c_12,0.9789,0.0635474
model_978,c_8,c_6,c_3,c_5,0.9795,0.06309882
model_979,c_5,c_3,c_9,m_3,0.981,0.057982482
model_980,c_1,m_3,c_2,m_2,0.9587,0.13991039
model_981,c_11,c_6,c_11,c_6,0.9803,0.060684875
model_982,c_8,c_7,c_1,c_8,0.981,0.05965324
model_983,c_8,c_5,c_8,m_2,0.9796,0.061283473
model_984,c_1,c_2,c_12,c_12,0.9808,0.057720974
model_985,c_9,c_7,c_12,c_7,0.9787,0.06114044
model_986,c_7,c_7,c_6,c_12,0.9812,0.059778556
model_987,c_11,m_2,c_12,c_4,0.9695,0.10251789
model_988,c_1,m_1,c_10,c_5,0.9657,0.11560171
model_989,m_2,c_7,c_7,c_8,0.9518,0.15848702
model_990,c_11,c_7,c_1,c_2,0.9805,0.0612563
model_991,c_2,m_1,c_12,c_5,0.9706,0.1037333
model_992,c_11,c_8,c_9,c_8,0.98,0.06175728
model_993,c_7,c_7,c_3,c_10,0.9794,0.06616121
model_994,c_1,m_3,c_12,-,0.9427,0.2052067
model_995,c_12,c_5,c_8,c_4,0.9788,0.06616931
model_996,c_3,m_3,c_4,c_1,0.9742,0.089292735
model_997,c_10,c_11,s,-,0.9781,0.07259606
model_998,c_6,c_7,s,-,0.9755,0.07542665
model_999,c_8,c_6,m_2,c_9,0.9776,0.07087852
model_1000,c_1,c_9,c_1,m_3,0.9815,0.059193086
model_1001,c_10,m_3,m_2,c_10,0.8779,0.5080096
model_1002,c_5,c_6,s,-,0.9779,0.07086312
model_1003,c_4,c_12,m_3,c_6,0.9817,0.060505204
model_1004,c_6,c_8,c_2,c_9,0.98,0.06231407
model_1005,c_12,c_10,c_12,s,0.9808,0.058979403
model_1006,c_5,c_12,m_3,m_1,0.9825,0.055767216
model_1007,c_11,m_2,c_10,s,0.9665,0.11248596
model_1008,c_2,m_3,c_8,c_6,0.9675,0.10491713
model_1009,c_6,c_6,m_2,m_2,0.9748,0.080848455
model_1010,c_11,c_2,s,-,0.9771,0.07348767
model_1011,c_11,c_8,c_12,c_7,0.9798,0.059223916
model_1012,c_6,c_8,c_12,c_8,0.9811,0.06382395
model_1013,c_3,m_1,m_3,m_2,0.9619,0.14171235
model_1014,c_2,m_2,c_10,c_6,0.9661,0.10719956
model_1015,c_10,m_3,c_11,s,0.9573,0.145625
model_1016,c_6,c_10,c_11,c_10,0.98,0.05959221
model_1017,c_11,c_4,c_10,m_1,0.9796,0.062354945
model_1018,c_2,c_1,c_12,c_8,0.9796,0.05998253
model_1019,c_1,c_8,c_7,m_3,0.9799,0.062495902
model_1020,c_12,c_7,c_3,c_11,0.9785,0.06299618
model_1021,c_9,m_3,c_8,c_11,0.9757,0.08278939
model_1022,c_5,c_1,m_1,c_4,0.9706,0.09250441
model_1023,c_5,c_6,c_10,m_1,0.9801,0.062732786
model_1024,c_2,c_3,c_10,c_8,0.9788,0.062579155
model_1025,c_4,c_2,c_9,c_7,0.9802,0.063620426
model_1026,c_6,c_11,c_4,c_9,0.9789,0.062398493
model_1027,c_5,c_4,c_10,c_12,0.9792,0.062471446
model_1028,c_9,c_2,c_10,c_8,0.9789,0.064232014
model_1029,c_11,c_4,m_1,c_10,0.9722,0.09327568
model_1030,c_10,c_6,m_1,c_9,0.974,0.087817065
model_1031,c_6,c_2,c_2,c_8,0.9798,0.06341373
model_1032,c_6,c_5,c_2,c_11,0.9801,0.060497936
model_1033,c_10,m_2,c_11,c_11,0.9643,0.11448817
model_1034,c_2,c_5,c_4,c_3,0.9801,0.061491735
model_1035,c_2,c_7,c_6,c_10,0.9817,0.059258197
model_1036,c_6,c_11,c_4,s,0.9799,0.06431473
model_1037,c_2,m_2,c_6,c_2,0.9691,0.104782246
model_1038,c_4,m_3,m_1,c_7,0.935,0.26642612
model_1039,c_8,c_12,c_11,c_11,0.9813,0.059083976
model_1040,c_11,m_2,c_1,c_7,0.9654,0.11492829
model_1041,c_11,c_3,c_6,c_5,0.9805,0.062571436
model_1042,c_10,c_7,c_5,c_10,0.9805,0.05799277
model_1043,c_2,s,-,-,0.9618,0.1329981
model_1044,c_8,c_8,c_12,c_9,0.9813,0.061293494
model_1045,c_9,m_1,c_5,c_7,0.9679,0.10954981
model_1046,c_8,m_3,c_12,c_12,0.9697,0.10370052
model_1047,c_9,m_3,m_1,m_2,0.9628,0.14704746
model_1048,c_1,m_2,c_5,c_5,0.9643,0.11681385
model_1049,c_5,c_9,c_3,c_4,0.9809,0.06179001
model_1050,c_3,c_3,c_4,c_10,0.9789,0.06400194
model_1051,c_9,c_5,c_7,m_2,0.9802,0.06273792
model_1052,c_7,c_12,m_2,c_5,0.9785,0.06920949
model_1053,c_5,c_8,c_11,c_9,0.9794,0.06671521
model_1054,c_5,c_2,c_6,c_7,0.98,0.061386302
model_1055,c_2,c_8,c_10,c_12,0.9818,0.056830525
model_1056,c_5,c_10,c_9,-,0.977,0.07355673
model_1057,c_3,c_2,s,-,0.9766,0.0718533
model_1058,c_12,c_10,c_4,c_1,0.9799,0.06637684
model_1059,c_9,c_4,m_1,c_9,0.9703,0.09513184
model_1060,c_10,c_5,c_2,c_2,0.9806,0.05973385
model_1061,c_7,c_1,c_3,c_1,0.9813,0.058440704
model_1062,c_5,m_2,c_1,c_6,0.964,0.11500535
model_1063,c_11,c_12,c_2,c_7,0.98,0.06356021
model_1064,c_6,c_2,c_2,c_11,0.9797,0.062134627
model_1065,c_11,c_8,c_12,c_1,0.9806,0.0593762
model_1066,c_12,c_12,c_7,c_7,0.9782,0.06505401
model_1067,c_4,c_2,c_10,c_11,0.9813,0.058229804
model_1068,c_1,c_11,c_11,c_4,0.9812,0.05713458
model_1069,c_4,m_3,m_2,m_3,0.8699,0.5232055
model_1070,m_1,c_6,m_2,c_6,0.9482,0.17831406
model_1071,c_2,c_7,c_2,c_5,0.9796,0.06275194
model_1072,c_7,c_6,c_2,c_7,0.9807,0.05988094
model_1073,c_1,c_11,c_5,c_2,0.9805,0.060178496
model_1074,c_5,c_12,c_11,c_7,0.9782,0.06722261
model_1075,c_1,c_8,c_12,c_2,0.9817,0.05828252
model_1076,c_4,c_3,c_6,c_8,0.9799,0.06544355
model_1077,c_6,m_3,c_12,m_2,0.9743,0.0865908
model_1078,c_5,c_3,c_1,c_2,0.9786,0.06264553
model_1079,m_3,s,-,-,0.7882,0.7370571
model_1080,c_4,m_1,m_3,m_3,0.9316,0.27678713
model_1081,c_2,c_9,c_7,c_12,0.9818,0.059115097
model_1082,c_6,c_6,c_9,c_9,0.9803,0.062742464
model_1083,c_10,m_3,c_9,m_3,0.9571,0.14532997
model_1084,c_12,m_1,c_9,c_4,0.9685,0.10539734
model_1085,c_11,c_3,c_12,c_5,0.9802,0.062350966
model_1086,c_9,c_8,c_12,c_6,0.9802,0.058403783
model_1087,c_8,c_6,c_6,c_5,0.9798,0.061597697
model_1088,c_3,c_12,m_3,c_1,0.9811,0.05961615
model_1089,c_9,c_11,c_7,m_3,0.9785,0.06352565
model_1090,c_6,c_2,m_3,c_12,0.9798,0.06728828
model_1091,c_11,c_4,c_10,c_4,0.9811,0.05927693
model_1092,c_5,c_8,m_2,c_1,0.9725,0.084364444
model_1093,c_2,c_5,m_3,c_6,0.9803,0.0676332
model_1094,c_10,c_5,m_2,m_2,0.9743,0.088156864
model_1095,c_4,c_6,m_2,c_10,0.979,0.070070796
model_1096,c_5,c_7,c_11,c_5,0.9805,0.05910269
model_1097,c_8,c_12,c_5,m_2,0.9791,0.06407165
model_1098,c_9,c_6,m_1,m_2,0.9729,0.0855517
model_1099,c_6,c_4,c_12,c_11,0.9787,0.062804654
model_1100,c_9,m_3,m_3,c_6,0.8478,0.63048846
model_1101,c_5,c_10,m_2,c_5,0.9699,0.09268928
model_1102,c_3,c_4,c_12,c_6,0.9795,0.06255069
model_1103,c_3,c_7,c_10,c_2,0.98,0.061466478
model_1104,c_6,c_2,c_10,c_10,0.9802,0.062106356
model_1105,c_4,c_1,c_9,m_1,0.981,0.05877305
model_1106,m_3,c_11,c_5,c_1,0.8744,0.38244393
model_1107,c_10,c_1,m_2,s,0.972,0.09680907
model_1108,c_2,c_7,c_4,c_4,0.9799,0.06166271
model_1109,c_1,c_6,c_7,m_3,0.9804,0.05893785
model_1110,c_6,c_12,c_1,m_1,0.9799,0.0637642
model_1111,c_6,c_2,c_3,m_2,0.9805,0.059191715
model_1112,c_11,c_12,c_9,c_9,0.9801,0.06423796
model_1113,c_1,c_9,m_2,m_3,0.9794,0.068368495
model_1114,c_6,c_9,c_11,c_7,0.9787,0.06627215
model_1115,c_6,m_2,c_4,c_1,0.9657,0.10861675
model_1116,c_8,c_3,m_1,c_7,0.973,0.08603575
model_1117,c_6,c_1,c_12,c_3,0.9791,0.06429387
model_1118,c_6,c_2,m_2,c_2,0.9737,0.08387357
model_1119,c_7,c_1,c_7,c_1,0.982,0.057078283
model_1120,c_10,c_9,c_6,c_9,0.9816,0.059517678
model_1121,c_7,c_9,m_2,c_3,0.9774,0.07147625
model_1122,c_10,c_3,m_1,c_4,0.9727,0.09047014
model_1123,c_2,c_9,m_3,c_8,0.9814,0.0620998
model_1124,m_3,c_9,c_2,c_1,0.8667,0.40302026
model_1125,c_9,c_11,c_5,c_11,0.9807,0.06252876
model_1126,c_11,m_2,m_2,c_9,0.961,0.14236434
model_1127,c_2,c_9,c_5,m_2,0.9791,0.063950315
model_1128,c_7,c_4,c_6,c_11,0.9823,0.058759652
model_1129,c_12,c_5,c_11,m_3,0.9779,0.067537464
model_1130,c_9,c_3,c_5,c_1,0.9792,0.061023995
model_1131,c_11,c_6,c_8,m_2,0.9804,0.06349756
model_1132,c_2,m_2,s,-,0.9533,0.16394566
model_1133,c_5,c_3,m_1,s,0.9731,0.08633534
model_1134,c_4,c_9,c_9,c_6,0.98,0.061865974
model_1135,c_4,m_1,m_2,m_3,0.9398,0.22875373
model_1136,c_11,c_8,c_3,c_12,0.9799,0.061724488
model_1137,m_3,c_12,c_4,c_12,0.8666,0.40063405
model_1138,c_1,m_2,c_10,c_5,0.9636,0.11783356
model_1139,c_1,c_12,c_2,m_2,0.9808,0.062215943
model_1140,c_8,c_8,c_4,c_9,0.98,0.061210923
model_1141,c_12,c_5,s,-,0.9768,0.07406607
model_1142,c_9,m_3,s,-,0.965,0.12245402
model_1143,c_1,c_8,c_12,c_12,0.9812,0.057874203
model_1144,c_11,c_10,c_6,c_11,0.98,0.05962394
model_1145,c_4,m_2,c_8,s,0.964,0.11813779
model_1146,c_10,c_3,c_5,c_8,0.9799,0.0607977
model_1147,c_2,c_7,c_1,c_3,0.9803,0.060055967
model_1148,c_11,m_3,s,-,0.9592,0.14854218
model_1149,c_6,c_4,c_11,m_3,0.9809,0.06004023
model_1150,c_1,c_7,c_9,c_3,0.9807,0.0571247
model_1151,c_2,m_2,c_12,m_1,0.9691,0.104985334
model_1152,c_7,c_10,c_10,c_12,0.9815,0.056498937
model_1153,c_9,c_10,c_11,c_12,0.9795,0.06478582
model_1154,c_6,c_3,c_8,c_9,0.9804,0.061468117
model_1155,c_4,c_7,c_3,c_6,0.9811,0.058310676
model_1156,c_4,c_6,c_1,c_7,0.9782,0.06391668
model_1157,c_6,c_4,c_1,c_8,0.9807,0.059876386
model_1158,c_2,c_2,c_4,c_1,0.9799,0.06321443
model_1159,m_1,c_2,m_2,c_3,0.9452,0.18954353
model_1160,c_5,c_10,c_10,c_5,0.9809,0.05869898
model_1161,c_1,c_4,c_7,s,0.9822,0.05795041
model_1162,c_3,c_12,c_3,c_11,0.9814,0.060056966
model_1163,c_1,c_5,c_10,c_11,0.98,0.060328893
model_1164,c_1,c_1,c_4,c_1,0.9805,0.059753835
model_1165,m_3,c_12,c_3,c_4,0.8697,0.40194154
model_1166,c_9,c_3,s,-,0.9761,0.074649215
model_1167,c_10,c_4,m_3,c_9,0.9716,0.10063539
model_1168,c_12,c_8,c_8,c_1,0.9781,0.067477025
model_1169,c_11,c_6,m_3,c_8,0.9805,0.06285116
model_1170,c_9,c_6,c_8,c_12,0.9798,0.06462172
model_1171,c_8,c_3,m_2,c_4,0.9761,0.073051184
model_1172,c_10,c_12,c_5,c_11,0.9792,0.06250021
model_1173,c_11,c_10,m_1,c_12,0.9741,0.08914464
model_1174,c_9,c_5,m_2,-,0.9763,0.07331405
model_1175,c_8,m_1,m_3,c_12,0.9535,0.17581429
model_1176,c_3,c_10,c_12,m_3,0.9804,0.06350531
model_1177,c_6,c_4,c_12,m_2,0.9783,0.06382814
model_1178,c_7,c_5,s,-,0.9784,0.07240082
model_1179,c_1,c_2,c_9,c_1,0.98,0.062909804
model_1180,c_8,m_1,c_9,c_9,0.9684,0.10446258
model_1181,c_11,c_6,c_5,c_12,0.98,0.061411332
model_1182,c_12,m_2,c_11,s,0.9685,0.100246094
model_1183,c_2,c_7,c_7,c_5,0.9802,0.06260466
model_1184,c_5,c_5,m_1,c_10,0.9725,0.08917546
model_1185,c_3,m_2,m_3,m_3,0.9422,0.22276781
model_1186,c_10,c_12,c_10,c_2,0.9776,0.07296991
model_1187,c_12,c_12,c_10,c_5,0.9798,0.06083372
model_1188,c_2,c_8,c_11,c_10,0.9805,0.05878437
model_1189,c_7,c_2,c_2,c_3,0.9813,0.059383545
model_1190,c_8,c_10,c_10,c_4,0.9801,0.061252523
model_1191,c_10,c_12,c_7,m_2,0.9783,0.065340616
model_1192,c_6,c_1,c_4,c_2,0.9815,0.058215775
model_1193,c_5,c_5,s,-,0.9775,0.07424695
model_1194,c_11,c_12,c_3,c_8,0.9804,0.05941902
model_1195,c_4,c_6,c_9,c_1,0.9793,0.06262602
model_1196,c_4,m_1,c_2,c_4,0.9678,0.10992761
model_1197,c_7,m_1,m_1,c_6,0.924,0.26471767
model_1198,c_2,c_7,c_5,c_7,0.9803,0.0613379
model_1199,c_8,c_1,c_8,c_12,0.9792,0.065154456
model_1200,c_2,c_5,m_2,c_11,0.9753,0.08019983
model_1201,c_9,c_4,m_1,c_5,0.9726,0.092134014
model_1202,c_3,c_11,c_5,c_8,0.9808,0.061105534
model_1203,c_10,m_3,c_7,c_3,0.9572,0.14823015
model_1204,m_2,c_1,c_11,c_12,0.9517,0.15461893
model_1205,c_6,m_2,c_2,s,0.969,0.10444725
model_1206,c_12,m_3,c_6,c_8,0.9742,0.083636194
model_1207,c_9,c_2,c_3,m_3,0.9779,0.06624469
model_1208,c_11,c_12,c_3,c_9,0.9795,0.06397921
model_1209,c_3,c_4,s,-,0.9763,0.07313987
model_1210,c_12,c_3,c_7,c_12,0.9786,0.06504623
model_1211,c_9,c_11,c_12,c_9,0.9784,0.068309955
model_1212,c_12,c_11,m_2,c_4,0.9746,0.08210918
model_1213,c_8,c_12,c_12,c_1,0.978,0.06519604
model_1214,c_2,c_12,c_2,c_3,0.9795,0.06416525
model_1215,c_11,c_3,c_11,m_3,0.9788,0.062023405
model_1216,c_9,c_5,c_9,c_12,0.9806,0.06043183
model_1217,c_3,c_5,c_7,m_3,0.9782,0.065281615
model_1218,c_6,c_3,c_5,c_4,0.9792,0.06061587
model_1219,c_1,c_5,s,-,0.9765,0.07368619
model_1220,c_2,c_4,c_9,c_8,0.9797,0.063690834
model_1221,c_11,c_5,s,-,0.9772,0.07158298
model_1222,c_2,c_7,m_1,c_5,0.9725,0.0884506
model_1223,c_6,m_1,c_9,c_2,0.9702,0.09975486
model_1224,c_2,c_1,c_10,c_1,0.9807,0.05875539
model_1225,c_5,c_6,c_12,c_8,0.9813,0.059912156
model_1226,c_2,c_1,c_6,c_11,0.981,0.059737373
model_1227,c_11,c_10,c_9,c_8,0.9804,0.059243493
model_1228,c_5,c_3,c_9,c_8,0.981,0.06140659
model_1229,c_6,m_3,c_5,c_3,0.9748,0.08855066
model_1230,c_2,c_9,m_1,c_11,0.9742,0.083324656
model_1231,c_2,c_5,s,-,0.9766,0.07001902
model_1232,c_6,m_2,c_7,c_12,0.9683,0.10396056
model_1233,c_4,c_4,c_1,c_11,0.9812,0.057363346
model_1234,c_11,c_3,s,-,0.9773,0.0714851
model_1235,c_12,m_1,s,-,0.9535,0.16790813
model_1236,c_8,m_3,c_3,c_1,0.9691,0.10149726
model_1237,m_2,c_3,c_10,c_10,0.9507,0.16715409
model_1238,c_12,c_4,c_4,c_9,0.981,0.060787562
model_1239,c_11,s,-,-,0.9608,0.1349148
model_1240,c_2,c_10,c_6,c_5,0.98,0.062439274
model_1241,c_6,c_5,c_6,m_2,0.9797,0.06303693
model_1242,c_9,c_7,c_9,c_10,0.9808,0.061905663
model_1243,c_4,c_6,c_1,s,0.9803,0.06103466
model_1244,c_2,c_1,c_12,c_5,0.977,0.06692433
model_1245,c_5,c_3,c_9,c_3,0.9809,0.05933385
model_1246,c_4,m_3,c_11,c_2,0.9631,0.1279183
model_1247,c_1,c_8,m_3,c_10,0.9798,0.06695761
model_1248,c_5,c_2,s,-,0.9765,0.07408596
model_1249,c_7,c_11,c_7,c_2,0.9802,0.06056547
model_1250,c_6,c_5,m_1,c_5,0.9724,0.088333905
model_1251,c_2,c_12,c_8,c_3,0.9819,0.059198108
model_1252,c_2,c_9,c_3,c_1,0.9805,0.062088236
model_1253,c_5,c_1,c_5,m_1,0.9789,0.063713565
model_1254,c_5,c_12,m_3,c_7,0.9822,0.057157487
model_1255,c_1,c_11,c_1,m_2,0.9803,0.060886238
model_1256,c_7,c_6,c_11,m_3,0.981,0.05883294
model_1257,c_1,c_4,c_9,c_3,0.98,0.060571544
model_1258,c_7,c_2,c_11,c_1,0.982,0.059272125
model_1259,c_3,c_10,s,-,0.9757,0.079076394
model_1260,c_4,c_7,c_1,c_11,0.9798,0.061901104
model_1261,c_6,c_1,m_2,c_8,0.9716,0.09358602
model_1262,c_5,c_3,m_1,c_4,0.9722,0.087475844
model_1263,c_2,c_1,c_3,m_2,0.9804,0.061595798
model_1264,m_1,m_2,m_2,-,0.7077,0.99968606
model_1265,c_10,c_1,m_2,c_2,0.9704,0.09924541
model_1266,c_1,c_12,s,-,0.9765,0.07140053
model_1267,c_4,c_1,c_4,c_9,0.981,0.060862795
model_1268,c_9,c_11,c_8,c_6,0.9797,0.060787182
model_1269,m_1,s,-,-,0.8964,0.4006543
model_1270,c_5,m_1,m_1,c_7,0.9412,0.20761774
model_1271,c_11,c_11,m_1,m_1,0.9726,0.08756582
model_1272,c_1,c_1,m_2,c_6,0.9689,0.09906411
model_1273,c_6,c_8,c_10,c_7,0.9801,0.06256485
model_1274,c_11,c_10,m_3,c_9,0.9756,0.0835916
model_1275,c_9,c_9,c_1,-,0.9772,0.07091956
model_1276,c_4,c_3,m_3,m_2,0.9811,0.06059153
model_1277,c_3,m_1,c_4,m_1,0.9678,0.10876768
model_1278,c_10,c_7,c_5,m_2,0.9819,0.060275
model_1279,c_3,m_2,c_8,m_3,0.9709,0.09861464
model_1280,c_3,c_12,c_3,c_9,0.9802,0.06422772
model_1281,c_6,s,-,-,0.9631,0.12906559
model_1282,c_1,c_2,m_1,c_1,0.9728,0.088583834
model_1283,c_1,c_1,c_6,m_2,0.9813,0.05878201
model_1284,c_3,c_12,c_4,c_12,0.9811,0.06053091
model_1285,c_11,c_10,c_4,c_9,0.9796,0.06289665
model_1286,c_8,c_4,c_4,c_7,0.9806,0.057865717
model_1287,c_1,c_10,c_7,c_2,0.9808,0.05901033
model_1288,c_4,s,-,-,0.9584,0.14299645
model_1289,c_8,c_10,c_1,s,0.9807,0.059578985
model_1290,c_3,c_2,c_4,m_3,0.9768,0.070272446
model_1291,c_3,c_6,m_1,c_1,0.9739,0.08517454
model_1292,c_4,c_2,m_3,c_3,0.9798,0.0665236
model_1293,c_10,c_9,m_1,s,0.9731,0.086109124
model_1294,c_6,m_1,c_10,m_3,0.9678,0.10644325
model_1295,c_10,c_6,c_6,m_2,0.9813,0.058361053
model_1296,c_2,m_1,c_5,s,0.9673,0.10956623
model_1297,c_9,c_12,c_9,c_4,0.9785,0.06449874
model_1298,c_8,c_2,c_3,c_2,0.9807,0.060480304
model_1299,c_5,m_1,c_2,c_10,0.9687,0.10541355
model_1300,c_6,m_2,m_2,c_1,0.9689,0.11339692
model_1301,c_7,c_4,c_6,m_3,0.9799,0.06453217
model_1302,c_1,c_9,c_8,c_3,0.9806,0.05785024
model_1303,c_10,c_11,c_10,c_11,0.9811,0.058721952
model_1304,c_12,m_3,c_11,s,0.9753,0.08634671
model_1305,c_9,c_2,c_8,m_2,0.9798,0.059511825
model_1306,c_3,c_8,c_3,m_1,0.9808,0.06129452
model_1307,c_11,c_1,s,-,0.9761,0.0747213
model_1308,c_7,c_7,c_7,c_7,0.9805,0.060294207
model_1309,c_7,c_10,m_3,c_1,0.975,0.089663014
model_1310,c_9,m_2,c_8,m_3,0.9713,0.09342761
model_1311,c_8,s,-,-,0.9613,0.13357337
model_1312,c_6,c_3,c_11,c_10,0.9804,0.059924137
model_1313,c_5,c_3,c_5,c_6,0.9791,0.06796301
model_1314,c_4,c_9,m_2,c_1,0.9794,0.06677952
model_1315,c_6,c_4,s,-,0.9768,0.072690554
model_1316,c_6,c_12,c_2,c_9,0.9789,0.06327285
model_1317,c_6,m_2,m_2,c_9,0.9674,0.11858539
model_1318,c_4,c_9,m_3,c_5,0.9809,0.062013682
model_1319,c_9,c_7,c_9,c_11,0.9804,0.06071868
model_1320,c_6,c_7,c_10,c_5,0.9797,0.06314159
model_1321,c_4,c_3,c_12,c_5,0.9802,0.06030842
model_1322,c_8,m_1,s,-,0.9492,0.17625956
model_1323,c_9,m_3,c_5,c_2,0.9742,0.086971045
model_1324,c_4,c_12,m_3,c_5,0.9827,0.05931401
model_1325,c_2,m_2,c_6,c_6,0.9679,0.10591524
model_1326,c_12,c_6,c_3,c_3,0.9791,0.06335271
model_1327,c_9,c_7,c_3,c_7,0.9796,0.062085755
model_1328,c_10,c_7,m_3,c_10,0.9733,0.09482656
model_1329,c_9,c_2,c_7,c_7,0.9807,0.058427617
model_1330,c_1,s,-,-,0.9589,0.14358625
model_1331,c_7,m_2,m_2,c_2,0.9382,0.22824362
model_1332,c_6,c_6,c_11,c_10,0.978,0.066029705
model_1333,c_5,c_1,c_11,m_1,0.9802,0.060365256
model_1334,c_2,c_8,c_6,c_9,0.9808,0.06172377
model_1335,c_12,m_3,c_1,c_8,0.9738,0.09117553
model_1336,c_3,c_1,m_2,c_6,0.9718,0.09177592
model_1337,c_10,c_5,c_7,c_1,0.9796,0.0611444
model_1338,c_7,c_1,m_2,c_4,0.9711,0.097369425
model_1339,c_5,c_8,c_11,c_5,0.9802,0.0600163
model_1340,c_6,c_9,c_1,m_2,0.9777,0.06622721
model_1341,c_11,c_8,c_1,c_10,0.9795,0.062770806
model_1342,c_2,m_1,c_1,c_11,0.9677,0.11135716
model_1343,c_4,c_2,c_8,m_3,0.9805,0.059892684
model_1344,c_10,m_2,c_4,s,0.9627,0.12089192
model_1345,c_11,c_6,c_6,s,0.981,0.057207547
model_1346,c_8,c_6,c_2,m_3,0.98,0.06261263
model_1347,c_1,m_2,c_12,c_8,0.9653,0.115229316
model_1348,c_2,c_2,c_11,c_2,0.9809,0.060292568
model_1349,m_1,c_12,m_2,m_1,0.9481,0.17785974
model_1350,c_5,m_3,m_3,c_8,0.761,1.0470812
model_1351,c_3,c_1,c_11,m_2,0.9802,0.059613522
model_1352,c_2,c_2,c_1,c_8,0.9791,0.06254026
model_1353,c_6,c_9,c_5,c_2,0.9785,0.064930126
model_1354,c_10,c_10,c_11,c_7,0.9821,0.059177693
model_1355,c_10,c_12,c_2,c_7,0.9802,0.06040761
model_1356,c_11,c_12,c_1,m_1,0.9784,0.07044036
model_1357,c_7,c_2,c_5,c_7,0.9821,0.061232354
model_1358,c_10,c_1,m_2,m_3,0.9705,0.09863876
model_1359,c_3,c_2,m_3,c_10,0.9804,0.06280044
model_1360,c_12,c_7,c_5,c_8,0.9808,0.0620334
model_1361,c_8,m_2,c_5,c_12,0.9656,0.110699445
model_1362,c_6,c_12,c_3,c_3,0.9789,0.06300106
model_1363,c_4,c_4,c_3,c_11,0.9792,0.061372533
model_1364,c_2,c_10,c_1,c_1,0.9798,0.06027128
model_1365,c_8,c_12,m_3,m_3,0.9818,0.059633665
model_1366,c_6,c_12,c_7,c_12,0.9791,0.06346655
model_1367,c_3,c_4,c_6,c_11,0.9794,0.06046522
model_1368,c_10,c_9,m_2,c_10,0.9785,0.069607385
model_1369,c_12,c_5,m_3,c_5,0.9805,0.06620644
model_1370,c_11,m_1,c_2,c_12,0.9673,0.10926691
model_1371,c_6,c_8,c_7,m_1,0.981,0.060105577
model_1372,c_7,c_7,c_3,c_9,0.9806,0.059598748
model_1373,c_3,c_10,c_5,c_11,0.9793,0.06262065
model_1374,c_6,c_3,c_3,c_7,0.9812,0.059899528
model_1375,c_4,c_11,m_2,c_12,0.9764,0.07697218
model_1376,c_1,m_3,c_6,c_3,0.9575,0.14048027
model_1377,c_7,c_2,c_8,c_5,0.9814,0.059349597
model_1378,c_7,c_1,c_1,c_3,0.9815,0.05931692
model_1379,c_6,c_11,c_12,c_5,0.979,0.0628348
model_1380,c_7,m_3,c_5,c_3,0.955,0.15732838
model_1381,c_2,c_9,c_6,m_3,0.9794,0.06478834
model_1382,c_5,c_10,c_6,c_10,0.9809,0.061318807
model_1383,c_4,c_5,s,-,0.9761,0.076281786
model_1384,c_7,c_10,m_3,c_7,0.9732,0.09098357
model_1385,c_3,c_8,c_3,c_2,0.9795,0.06370527
model_1386,c_10,m_2,c_8,c_9,0.9629,0.12050751
model_1387,c_2,c_5,m_2,c_4,0.9732,0.08790969
model_1388,c_9,c_9,c_9,c_3,0.9786,0.06548875
model_1389,c_6,c_9,c_12,c_5,0.9801,0.062670276
model_1390,c_2,c_10,c_3,c_9,0.9811,0.055672713
model_1391,c_9,c_8,c_7,m_1,0.9819,0.06079227
model_1392,c_5,c_11,m_1,c_11,0.9737,0.08588271
model_1393,m_2,c_3,c_11,c_3,0.9524,0.15961227
model_1394,c_12,c_3,m_2,c_4,0.9765,0.073775604
model_1395,c_3,s,-,-,0.9638,0.12899147
model_1396,c_7,c_3,c_4,c_10,0.9805,0.06075825
model_1397,c_4,c_12,c_4,c_4,0.98,0.064381994
model_1398,c_6,m_1,s,-,0.9525,0.16692208
model_1399,c_3,c_11,c_11,c_3,0.9793,0.0642911
model_1400,c_7,m_3,c_5,c_7,0.9544,0.1534283
model_1401,m_1,c_7,c_12,c_8,0.9578,0.13867632
